make,model,annual_dep_rate
JETOUR,X70L,0.0739341904628574
JETOUR,X70S,0.0355372981155983
JETOUR,X90,0.0926212970310909
JETOUR,X90 PLUS,0.1052095357794353
JIDU,01,0.2296210698637404
JINBEI,X30,0.1195580092498166
JIYUE,01,0.1395568128241366
JMC,GRAND AVENUE,0.112093041957321
JMC,JX1043DSL2,0.112093041957321
JMC,JX3043XSG2,0.112093041957321
JMC,PICK UP,0.112093041957321
JMC,VIGUS,0.112093041957321
JMC,VIGUS PLUS,0.112093041957321
KAIYI,E5,0.097744360902257
KAIYI,KAIYI X3 PRO,0.117303946421375
KAIYI,KYD3000D1 (ELECTRIC BIKE),0.117303946421375
KAIYI,X3 PRO,0.0608810465434723
KAIYI,X3 PRO (2WD),0.117303946421375
KAIYI,X7,0.1854625976107485
KAWASAKI,KAWASAKI Z 900,0.1195580092498166
KAWASAKI,KX250,0.1195580092498166
KAWASAKI,KX450,0.1195580092498166
KAWASAKI,Ninja 300,0.1195580092498166
KAWASAKI,ZX6R,0.1195580092498166
KIA,4000,0.1317790525123266
KIA,B,0.1317790525123266
KIA,BONGO,0.1668945887744062
KIA,CADENZA,0.1269082275481692
KIA,CARENS,0.135022426093636
KIA,CARNIVAL,0.1544188474166857
KIA,CERATO,0.1409803608065717
KIA,CERATO KOUP,0.1325139201200615
KIA,EV5,0.5591218802633604
KIA,EV6,0.0762086878447975
KIA,EV9,0.2796140923850807
KIA,FORTE,0.1245754266178003
KIA,GAC - EMZOOM 1.5TG GS,0.1317790525123266
KIA,GRAND CARNIVAL,0.1317790525123266
KIA,K 2700,0.1317790525123266
KIA,K 4/SEDAN,0.1317790525123266
KIA,K 5,0.1317790525123266
KIA,K 7,0.1317790525123266
KIA,K2700,0.1290974202704965
KIA,K3,0.1389222943378449
KIA,K4,0.3348899738201394
KIA,K4000,0.1530674286993675
KIA,K5,0.1435566069087717
KIA,K7,0.1682200567726259
KIA,K8,0.1322737339240992
KIA,K8 SEDAN,0.1317790525123266
KIA,K900,0.2537104967269395
KIA,KIA,-0.2940442700477563
KIA,KIA 1021,0.1317790525123266
KIA,KIA CARENS,0.1317790525123266
KIA,KIA CARNIVAL,0.1317790525123266
KIA,KIA CERATO,0.160749838929751
KIA,KIA K 3,0.1317790525123266
KIA,KIA K 4,0.1317790525123266
KIA,KIA K3,0.1317790525123266
KIA,KIA K4,0.1317790525123266
KIA,KIA K4000G,0.1317790525123266
KIA,KIA K5,0.1317790525123266
KIA,KIA RIO,0.1317790525123266
KIA,KIA SEDONA,0.1317790525123266
KIA,KIA SELTOS,0.1317790525123266
KIA,KIA SOUL,0.1317790525123266
KIA,KIA SPORTAGE,0.1068231740533681
KIA,KX1,0.1317790525123266
KIA,L9,0.1317790525123266
KIA,MOHAVE,0.1651751939925736
KIA,MORNING,0.0901592726018726
KIA,MT-09,0.1317790525123266
KIA,NIRO,0.0878527954443498
KIA,OPRIUS,0.1664419547834743
KIA,OPTIMA,0.099492875337335
KIA,PEGAS,0.1440087780222884
KIA,PICANTO,0.1437056352471436
KIA,PICANTO HATCHBACK,0.1317790525123266
KIA,PRIDE,0.1317790525123266
KIA,QUORIS,0.152534299261785
KIA,RAY,0.1317790525123266
KIA,RIO,0.1255647946061808
KIA,RIO HATCHBACK,0.1255647946061808
KIA,SEDONA,0.1417531757291034
KIA,SEDONA VAN,0.1317790525123266
KIA,SELTOS,0.1063243006031974
KIA,SIXTIES 17,0.1317790525123266
KIA,SONET,0.1100099247239706
KIA,SORENTO,0.1386337788082691
KIA,SORRENTO,0.1317790525123266
KIA,SOUL,0.1328810660517867
KIA,SPORTAGE,0.1259776602008981
KIA,SPORTAGE L,0.0101578099513576
KIA,STINGER,0.1416082221638112
KIA,TASMAN,0.0795982355169087
KIA,TELLURIDE,0.1053008867728652
KIA,يونجو,0.1317790525123266
KIA41964,SORENTO,0.1195580092498166
KING LONG,KING LONG,0.1385601865942654
KTM,1290,0.1195580092498166
KTM,390 DUKE,0.1195580092498166
KTM,X BOW,0.1195580092498166
LADA,NIVA,0.3382638465051911
LADA,NIVA LEGEND,0.1744966442953047
LAMBORGHINI,AVENTADOR,0.0739186480408899
LAMBORGHINI,GALLARDO,0.091762625244787
LAMBORGHINI,HURACAN,0.0692245852917722
LAMBORGHINI,MURCIELAGO,0.1060365477813438
LAMBORGHINI,REVUELTO,0.0497732426303831
LAMBORGHINI,SIAN,0.0730099981959984
LAMBORGHINI,URUS,0.0619061356053574
LANCIA,DELTA,0.1195580092498166
LAND ROVER,110,0.1418862857248863
LAND ROVER,2023,0.1276865061033145
LAND ROVER,DEFENDER,0.0715470069917703
LAND ROVER,DEFENDER 10,0.1276865061033145
LAND ROVER,DEFENDER 110,0.1020773866846083
LAND ROVER,DEFENDER 130,0.0023756635796856
LAND ROVER,DEFENDER 90,0.0700680958411663
LAND ROVER,DEFENDER 90 X-DYNAMIC SE,0.1276865061033145
LAND ROVER,DEFENDER/STATION,0.1276865061033145
LAND ROVER,DEFENDER110,0.1276865061033145
LAND ROVER,DEVENDR,-0.241938478025915
LAND ROVER,DISCOVERY,0.0987370017047003
LAND ROVER,DISCOVERY SPORT,0.1417128948013745
LAND ROVER,EC01,0.1276865061033145
LAND ROVER,ENVISION,0.1276865061033145
LAND ROVER,FREELANDER,0.1276865061033145
LAND ROVER,HSE,-0.002004008016035
LAND ROVER,LR 3,0.1276865061033145
LAND ROVER,LR2,0.1345339241725096
LAND ROVER,LR3,0.0787216846479316
LAND ROVER,LR4,0.0663229936412937
LAND ROVER,PICKUP,0.1276865061033145
LAND ROVER,RANGE ROVER,0.1751741985420325
LAND ROVER,RANGE ROVER 4WD,0.1276865061033145
LAND ROVER,RANGE ROVER EVOQUE,0.1379894310348017
LAND ROVER,RANGE ROVER HSE,-0.142373197872242
LAND ROVER,RANGE ROVER SPORT,0.166129156789543
LAND ROVER,RANGE ROVER VELAR,0.1283790742930578
LAND ROVER,RANGE ROVER VOG,0.1276865061033145
LAND ROVER,RANGE ROVER VOGUE,0.22417689530421
LAND ROVER,UNKNOWN,0.1276865061033145
LAND ROVER,VOGUE,0.1276865061033145
LEADING IDEAL,L9,0.3102081268582721
LEAPMOTOR,C 16,0.1195580092498166
LEAPMOTOR,C16,0.1195580092498166
LEAPMOTORS,C 160,0.1301438608230196
LEAPMOTORS,C11,0.1301438608230196
LEAPMOTORS,C16,0.1301438608230196
LEOPARD,LEOPARD 5,0.1195580092498166
LEXUS,2005,0.0901792040827984
LEXUS,200T,0.0901792040827984
LEXUS,200ZX (CAR),0.02
LEXUS,460,0.0901792040827984
LEXUS,460 LS,0.0901792040827984
LEXUS,ATOS,0.0901792040827984
LEXUS,CH150T-34,0.0901792040827984
LEXUS,CT200H,0.1043850340845495
LEXUS,ES,0.0901792040827984
LEXUS,ES 250,0.0901792040827984
LEXUS,ES 300,0.0247972199896113
LEXUS,ES 300H,0.0901792040827984
LEXUS,ES 350,0.0387443044863302
LEXUS,ES200,0.0901792040827984
LEXUS,ES250,0.1044983370273059
LEXUS,ES300,0.1261390554486172
LEXUS,ES300 H,0.1298612616357926
LEXUS,ES300h,0.1575558297912397
LEXUS,ES330,0.2026081096541923
LEXUS,ES350,0.1489041225538322
LEXUS,GS 300,-7.07331460674129
LEXUS,GS 350,0.4057594361911119
LEXUS,GS 400,0.3545027756320967
LEXUS,GS 430,-0.3019951727680146
LEXUS,GS 450 H,0.0901792040827984
LEXUS,GS F,0.1025707469852778
LEXUS,GS200T,-0.0051038800475931
LEXUS,GS250,0.1341271525999656
LEXUS,GS300,0.1308868996974875
LEXUS,GS350,0.1456490951237053
LEXUS,GS400,-0.1677484162422844
LEXUS,GS430,0.0860364679050416
LEXUS,GS450H,0.1477974760028403
LEXUS,GS460,0.1260735418172266
LEXUS,GX 460,0.072584266099357
LEXUS,GX460,0.128109564132054
LEXUS,GX470,0.0750476754745507
LEXUS,GX550,0.1914600550964194
LEXUS,HARLEY DAVIDSON FAT,0.0901792040827984
LEXUS,HS 250H,0.4559585492227975
LEXUS,HS250H,0.0901792040827984
LEXUS,IS 200T,0.0901792040827984
LEXUS,IS 250,0.0388589439627594
LEXUS,IS 300,-0.1036597923801856
LEXUS,IS 350,0.0637568126624421
LEXUS,IS 500,0.0901792040827984
LEXUS,IS F,0.1477318312182318
LEXUS,IS200,0.0901792040827984
LEXUS,IS200T,0.1483498012979519
LEXUS,IS250,0.1725893981954839
LEXUS,IS250C,0.1313224374410264
LEXUS,IS300,0.1250211865591273
LEXUS,IS300C,0.1295671388689808
LEXUS,IS350,0.129479018994579
LEXUS,LC500,0.0600053521740228
LEXUS,LC500H,0.2929653139338602
LEXUS,LEXUS,0.0901792040827984
LEXUS,LFA,0.0901792040827984
LEXUS,LM 300H,0.0901792040827984
LEXUS,LM 350H,0.7072327820291286
LEXUS,LS 400,0.0940153298901228
LEXUS,LS 430,-0.0348688420221843
LEXUS,LS 460,0.1069584761517431
LEXUS,LS 460 L,0.0781407396056645
LEXUS,LS 600 HL,-0.8595415394236552
LEXUS,LS350,0.03519365254838
LEXUS,LS400,0.1913746630727757
LEXUS,LS430,0.1057726768942836
LEXUS,LS460,0.197574901258415
LEXUS,LS460L,0.0901792040827984
LEXUS,LS500,0.0855839302667987
LEXUS,LS500H,0.0852820867833098
LEXUS,LS600H,0.1566100326182876
LEXUS,LS600H L,0.1517597531861051
LEXUS,LX 450,-1.141304347826074
LEXUS,LX 470,0.0901792040827984
LEXUS,LX 570,0.0669214952421712
LEXUS,LX 600,0.0901792040827984
LEXUS,LX 700 H,0.0901792040827984
LEXUS,LX470,0.0939308076518946
LEXUS,LX570,0.1269136594628339
LEXUS,LX600,0.0798655979688967
LEXUS,LX700H,-0.0062893081761037
LEXUS,MAXIMA,0.0901792040827984
LEXUS,ML350,0.0901792040827984
LEXUS,NIAS 350,0.0901792040827984
LEXUS,NSX,0.0901792040827984
LEXUS,NX 200 T,0.6696347915860128
LEXUS,NX 200T,-0.1101879548407727
LEXUS,NX 300,0.0719758258110736
LEXUS,NX 350,0.0901792040827984
LEXUS,NX 350H,0.0593219406310719
LEXUS,NX 450H,0.0901792040827984
LEXUS,NX200,0.0901792040827984
LEXUS,NX200T,0.1008158786546645
LEXUS,NX250,0.0620053267076645
LEXUS,NX300,0.0700270130859631
LEXUS,NX300H,0.1789533222411629
LEXUS,NX350,0.1123950707822012
LEXUS,NX350H,0.059322
LEXUS,RC 350,0.0901792040827984
LEXUS,RC F,0.0948319241165124
LEXUS,RC200T,0.0766650570429448
LEXUS,RC300,0.1293499607237005
LEXUS,RC350,0.1050598888700001
LEXUS,RX 2.0,0.0901792040827984
LEXUS,RX 350,0.0620436284197781
LEXUS,RX270,0.0901792040827984
LEXUS,RX300,0.1004830468942461
LEXUS,RX330,0.0280979373322503
LEXUS,RX350,0.1352573479159454
LEXUS,RX350 L,-0.1866511024247383
LEXUS,RX350H,0.1622152483182593
LEXUS,RX350L,0.0901792040827984
LEXUS,RX400,0.0901792040827984
LEXUS,RX400H,0.2068844610874692
LEXUS,RX450H,0.0992786728747401
LEXUS,RX450H L,-0.0339323733768062
LEXUS,RX500H,0.1370882258724809
LEXUS,SC 300,0.0901792040827984
LEXUS,SC 400,0.0901792040827984
LEXUS,SC 430,0.0901792040827984
LEXUS,SC430,0.1087195691232375
LEXUS,SCION IQ,0.0901792040827984
LEXUS,SIXTIES 175,0.0901792040827984
LEXUS,TX350,0.0901792040827984
LEXUS,UX 200,0.0901792040827984
LEXUS,UX 300 H,0.0901792040827984
LEXUS,UX200,0.0789477200394905
LEXUS,UX250(4WD),0.0901792040827984
LEXUS,UX250H,-0.1881091438034872
LEXUS,UX300 E,0.0901792040827984
LEXUS,UX300H,0.1577495720993534
LEXUS,VESPA 150 CC,0.0901792040827984
LEXUS,جي اس 430,0.0901792040827984
LEXUS,لي اس 300,0.0901792040827984
LI,L7,0.1077926281775758
LI AUTO,L8,0.3305252725470726
LI AUTO,L9,0.3305252725470726
LI AUTO,MEGA,0.3305252725470726
LINCOLN,AVIATOR,0.1386591036110949
LINCOLN,CONTINENTAL,0.2474892975244323
LINCOLN,CORSAIR,0.1888791762794411
LINCOLN,Crosair,0.1739051707603905
LINCOLN,L6,0.1425357757772723
LINCOLN,LINCOLN TOWN,0.1425357757772723
LINCOLN,LINCOLN TOWN CAR,0.1425357757772723
LINCOLN,MARK LT,0.1425357757772723
LINCOLN,MK-T,0.0414958862362797
LINCOLN,MKC,0.1347340900542512
LINCOLN,MKS,0.0460612084653203
LINCOLN,MKT,0.1425357757772723
LINCOLN,MKX,0.11638452472544
LINCOLN,MKZ,0.0923712750677252
LINCOLN,NAUTILUS,0.1471876255206866
LINCOLN,NAVIGATOR,0.1780754510970073
LINCOLN,NAVIGATOR EL,0.0550000000000004
LINCOLN,NAVIGATOR L,0.0550000000000004
LINCOLN,SEDAN,0.1425357757772723
LINCOLN,TOWN CAR,0.163003857266321
LOTUS,ELETRE,0.5927054169106106
LOTUS,EMIRA,0.0379556398506489
LOTUS,ESPIRT,0.2151288667792541
LOTUS,EVORA,0.0869730277432663
LOTUS,EXIGE,0.2151288667792541
LUCID,AIR,0.4363326442534351
LUCID,GRAVITY,0.436332644253435
LUXGEN,U7,0.0942570177697641
LYKAN,CO 900,0.1195580092498166
LYNK & CO,01,0.1436079252538781
LYNK & CO,03 PLUS,0.1436079252538781
LYNK & CO,05,0.1436079252538781
LYNK & CO,06,0.1436079252538781
LYNK & CO,08,0.1436079252538781
LYNK & CO,09,0.1738185686087116
LYNK & CO,5,0.0932568529958224
LYNK & CO,6,0.1436079252538781
LYNK & CO,9,0.1436079252538781
LYNK & CO,900,0.1436079252538781
LYNK & CO,LYNK CO,0.1436079252538781
LYNK AND CO,900,0.1195580092498166
MAEXTRO,S800,0.1195580092498166
MAHINDRA,SCORPIO,0.1456430009467414
MAHINDRA,SCORPIO S6,0.148557240726511
MAHINDRA,SCORPIO SC S6,0.148557240726511
MAHINDRA,XUV 500,0.1514714805062806
MASERATI,GHIBLI,0.2067538860429822
MASERATI,GRAN TURISMO,0.1437936322397288
MASERATI,GRANCABRIO,0.1672592122257095
MASERATI,GRECALE,-0.0797215102546191
MASERATI,LEVANTE,0.1350085976555817
MASERATI,MC20,0.2877088949240921
MASERATI,QUATTROPORTE,0.1556530654159944
MAXUS,CARAVAN,0.0621385907074373
MAXUS,D60,0.0621385907074373
MAXUS,D60 MAX,0.0621385907074373
MAXUS,D90,0.0692669444424434
MAXUS,D90 MAX,0.0621385907074373
MAXUS,G10,0.1706957518236249
MAXUS,G50,0.0081972926994506
MAXUS,G50 15T,0.0621385907074373
MAXUS,G50 PLUS,0.0621385907074373
MAXUS,MAXUS,0.0621385907074373
MAXUS,MAXUS 10 G,0.0621385907074373
MAXUS,MAXUS T60,0.0621385907074373
MAXUS,T60,0.0634601429046574
MAXUS,T70,0.0621385907074373
MAXUS,T70 PETROL 2WD,0.0621385907074373
MAXUS,T70 PRO,0.0621385907074373
MAXUS,V80,0.0681268844185446
MAXUS,V80 (BUS),0.0621385907074373
MAYBACH,57,0.1183051214465328
MAYBACH,62,0.0917480360087066
MAYBACH,62 S,0.1076822872714023
MAZDA,2,0.1721571365832204
MAZDA,2006 PICK UP CARGO,0.110049368414939
MAZDA,2200,0.110049368414939
MAZDA,3,0.1335688359555302
MAZDA,3 SEDAN,0.1335688359555302
MAZDA,3 SPORT,0.1684375357197437
MAZDA,323,0.1349514545532164
MAZDA,5,0.1264195352637016
MAZDA,6,0.1146518555384527
MAZDA,6 ULTRA,0.0816248254850824
MAZDA,626,0.110049368414939
MAZDA,B 2000,0.110049368414939
MAZDA,B2300,0.110049368414939
MAZDA,B2500,0.110049368414939
MAZDA,BT-50,0.1134173578899845
MAZDA,CX 5,-0.0482727543664314
MAZDA,CX-3,0.0876227190205818
MAZDA,CX-30,0.0926255830674922
MAZDA,CX-5,0.1006092304578671
MAZDA,CX-60,0.1479627117465533
MAZDA,CX-7,0.1448253842772977
MAZDA,CX-9,0.132940094010339
MAZDA,CX-90,0.0376115617801026
MAZDA,CX30,0.110049368414939
MAZDA,E 2000,0.110049368414939
MAZDA,E2000,0.1270944652608289
MAZDA,E3000,0.110049368414939
MAZDA,MAZDA,-0.1256645837176058
MAZDA,MAZDA 3,0.0426721512606104
MAZDA,MAZDA 3 SEDAN,-0.3522727272727242
MAZDA,MAZDA 3500 T,0.110049368414939
MAZDA,MAZDA 6,0.0581784648870685
MAZDA,MAZDA CX-3,0.110049368414939
MAZDA,MAZDA E 2000,0.110049368414939
MAZDA,MAZDA M3,0.110049368414939
MAZDA,MX 5,0.110049368414939
MAZDA,MX 5 COUPE,0.110049368414939
MAZDA,MX-5,0.0996909228249406
MAZDA,MX-5 MIATA,0.110049368414939
MAZDA,MX-5 RF,0.0556869030887466
MAZDA,RX-8,0.110049368414939
MAZDA,TRIBUTE,0.110049368414939
MCLAREN,570GT,0.0844373070556117
MCLAREN,570S,0.0566052562606667
MCLAREN,600LT,-0.0496504749955146
MCLAREN,650S,0.2825252992922806
MCLAREN,675LT,0.0844373070556117
MCLAREN,720S,0.0101416255514324
MCLAREN,750S,0.1413412710108132
MCLAREN,765LT,0.0844373070556117
MCLAREN,ARTURA,0.0426074520628606
MCLAREN,GT,0.0497649106353984
MCLAREN,MP4 12C,0.1311875935041803
MCLAREN,P1,0.1485806571836744
MCLAREN,SENNA,0.0844373070556117
MCLAREN,SPEEDTRAIL,0.0844373070556117
MERCEDES BENZ,$500,0.4815989847715684
MERCEDES BENZ,$550,0.0839355713603501
MERCEDES BENZ,1922,0.1259734542010062
MERCEDES BENZ,280GE,-0.03
MERCEDES BENZ,300 G,0.1259734542010062
MERCEDES BENZ,300 GLK,0.1259734542010062
MERCEDES BENZ,320,0.1259734542010062
MERCEDES BENZ,380SL,0.015
MERCEDES BENZ,500 SEL,0.1259734542010062
MERCEDES BENZ,560,0.1259734542010062
MERCEDES BENZ,560 SEL,-5.417910447761284
MERCEDES BENZ,560 SL,0.015
MERCEDES BENZ,A 200,-0.1075011826597238
MERCEDES BENZ,A 220,0.2557237657290661
MERCEDES BENZ,A 250,0.1013807310400176
MERCEDES BENZ,A 30 AMG,0.1259734542010062
MERCEDES BENZ,A 45 AMG,0.1259734542010062
MERCEDES BENZ,A-CLASS,0.0308630028024839
MERCEDES BENZ,A160,0.0511872875002101
MERCEDES BENZ,A200,0.1445036339732213
MERCEDES BENZ,A220,-0.0030964691946917
MERCEDES BENZ,A250,0.1294573032660579
MERCEDES BENZ,A35 AMG,0.1350498319599885
MERCEDES BENZ,A45,0.1528038358764649
MERCEDES BENZ,AMG GT,0.1071544725512844
MERCEDES BENZ,B 180,0.1259734542010062
MERCEDES BENZ,B150,0.1259734542010062
MERCEDES BENZ,B160,0.1433790886831312
MERCEDES BENZ,B170,0.0930269924494268
MERCEDES BENZ,B180,0.1259734542010062
MERCEDES BENZ,B200,0.2655666202857277
MERCEDES BENZ,B200 (HATCHBACK),0.1259734542010062
MERCEDES BENZ,B250,0.1259734542010062
MERCEDES BENZ,B250 E,0.1259734542010062
MERCEDES BENZ,BENZ-S560,0.1259734542010062
MERCEDES BENZ,BRABUS,0.0085391672547643
MERCEDES BENZ,C 180,-0.6139680475836007
MERCEDES BENZ,C 200,0.1062189632208423
MERCEDES BENZ,C 220,0.1259734542010062
MERCEDES BENZ,C 250,0.211074950218689
MERCEDES BENZ,C 300,0.0597306007329974
MERCEDES BENZ,C 320,-0.1500046945323403
MERCEDES BENZ,C 350,0.1130990126611546
MERCEDES BENZ,C 43 AMG,0.3611681208344959
MERCEDES BENZ,C 63,0.1259734542010062
MERCEDES BENZ,C 63 AM,0.1259734542010062
MERCEDES BENZ,C-CLASS,0.2317518248175183
MERCEDES BENZ,C180,0.1638061480627701
MERCEDES BENZ,C180 K,0.1404349481004255
MERCEDES BENZ,C200,0.1549848123986889
MERCEDES BENZ,C200 K,0.198404399830558
MERCEDES BENZ,C220,0.0817413091317564
MERCEDES BENZ,C230,0.1777408882489076
MERCEDES BENZ,C230 K,0.1777777777777794
MERCEDES BENZ,C240,0.1103515194941808
MERCEDES BENZ,C250,0.1477840225796197
MERCEDES BENZ,C250 COUPE,0.1259734542010062
MERCEDES BENZ,C260L,0.047067259413968
MERCEDES BENZ,C280,0.1452271332421408
MERCEDES BENZ,C300,0.156923233629308
MERCEDES BENZ,C320,0.164501373797397
MERCEDES BENZ,C350,0.1656976861599663
MERCEDES BENZ,C400,0.1826772405724981
MERCEDES BENZ,C43 AMG,0.1538650519535237
MERCEDES BENZ,C450 AMG,0.1259734542010062
MERCEDES BENZ,C55 AMG,0.1259734542010062
MERCEDES BENZ,C63 AMG,0.1403281137779697
MERCEDES BENZ,C63S AMG,0.1259734542010062
MERCEDES BENZ,C835 AM,0.1259734542010062
MERCEDES BENZ,CAMRY,0.1259734542010062
MERCEDES BENZ,CE300,0.1259734542010062
MERCEDES BENZ,CL500,0.1880870263493026
MERCEDES BENZ,CL55 AMG,0.1242512366934668
MERCEDES BENZ,CL550,0.1284994518880993
MERCEDES BENZ,CL600,0.1585107268866884
MERCEDES BENZ,CL63 AMG,0.2212212188032911
MERCEDES BENZ,CL65 AMG,0.2528105016072621
MERCEDES BENZ,CLA 200,0.1585685700183801
MERCEDES BENZ,CLA 250,0.1775113458817879
MERCEDES BENZ,CLA 35,0.1259734542010062
MERCEDES BENZ,CLA 35 AMG,0.183856912063281
MERCEDES BENZ,CLA 45,0.1452242264760741
MERCEDES BENZ,CLA-CLASS,0.1255456404239729
MERCEDES BENZ,CLA180,0.1259734542010062
MERCEDES BENZ,CLA200,0.1501764022394063
MERCEDES BENZ,CLA250,0.1384885925872369
MERCEDES BENZ,CLA35 AMG,0.102025359890451
MERCEDES BENZ,CLA45 AMG,0.1317812950325667
MERCEDES BENZ,CLC180K,0.1259734542010062
MERCEDES BENZ,CLC200K,0.1259734542010062
MERCEDES BENZ,CLC250,0.1259734542010062
MERCEDES BENZ,CLC350,0.1415094339622642
MERCEDES BENZ,CLE-CLASS,0.1259734542010062
MERCEDES BENZ,CLE200,0.1027125817622169
MERCEDES BENZ,CLE300,0.0641600551914468
MERCEDES BENZ,CLE450,0.1259734542010062
MERCEDES BENZ,CLE53 AMG,0.0627596667643444
MERCEDES BENZ,CLK200 K,0.1460067038132357
MERCEDES BENZ,CLK230 K,0.4456179570537251
MERCEDES BENZ,CLK240,0.184027777777782
MERCEDES BENZ,CLK280,0.0966044511607547
MERCEDES BENZ,CLK320,0.1724349453438842
MERCEDES BENZ,CLK350,0.1939168414361021
MERCEDES BENZ,CLK500,0.1786576994923666
MERCEDES BENZ,CLK55 AMG,0.1507034733308955
MERCEDES BENZ,CLK63 AMG,0.1317349104845819
MERCEDES BENZ,CLS 350,-1.1119592875317932
MERCEDES BENZ,CLS 400,0.1259734542010062
MERCEDES BENZ,CLS 53 AMG,0.1259734542010062
MERCEDES BENZ,CLS 550,0.1259734542010062
MERCEDES BENZ,CLS 63 AMG,0.1259734542010062
MERCEDES BENZ,CLS-CLASS,0.1455807472254267
MERCEDES BENZ,CLS300,0.1259734542010062
MERCEDES BENZ,CLS320 CDI,0.1259734542010062
MERCEDES BENZ,CLS350,0.1426473206824996
MERCEDES BENZ,CLS400,0.0895422725419236
MERCEDES BENZ,CLS450,0.0899932474310969
MERCEDES BENZ,CLS500,0.1716163705679351
MERCEDES BENZ,CLS53 AMG,0.1390049827587873
MERCEDES BENZ,CLS55 AMG,0.204081632653064
MERCEDES BENZ,CLS550,0.1737172389695239
MERCEDES BENZ,CLS63 AMG,0.2154524539193942
MERCEDES BENZ,COROLLA,0.1259734542010062
MERCEDES BENZ,COUPE,0.1259734542010062
MERCEDES BENZ,DATSUN 1600,0.02
MERCEDES BENZ,E 200,0.1583366417385046
MERCEDES BENZ,E 300,-0.1394148968997806
MERCEDES BENZ,E 320,0.1259734542010062
MERCEDES BENZ,E 350,-0.1660510064057891
MERCEDES BENZ,E 430,0.1259734542010062
MERCEDES BENZ,E 53 AM,0.1259734542010062
MERCEDES BENZ,E 53 HYBRID 4MATIC+ SEDAN,0.1259734542010062
MERCEDES BENZ,E 55,0.1259734542010062
MERCEDES BENZ,E 55 AMG,0.1259734542010062
MERCEDES BENZ,E 550,0.1174021914659514
MERCEDES BENZ,E 63 AMG,0.7013463892288858
MERCEDES BENZ,E-CLASS,0.1855478630732535
MERCEDES BENZ,E190,0.02
MERCEDES BENZ,E200,0.1505298247648007
MERCEDES BENZ,E220,0.1490769082254379
MERCEDES BENZ,E220 D,0.1104455905624118
MERCEDES BENZ,E230,0.1483478239440356
MERCEDES BENZ,E240,0.1609820423516971
MERCEDES BENZ,E250,0.1222166569398205
MERCEDES BENZ,E260L,0.1259734542010062
MERCEDES BENZ,E280,-0.0342772088923606
MERCEDES BENZ,E300,0.1613337772240924
MERCEDES BENZ,E320,0.1467496943821343
MERCEDES BENZ,E350,0.1452998495448837
MERCEDES BENZ,E400,0.1269142515272453
MERCEDES BENZ,E43 AMG,0.219168874172187
MERCEDES BENZ,E430,0.1259734542010062
MERCEDES BENZ,E450,0.0901119572102268
MERCEDES BENZ,E500,0.1920088737678109
MERCEDES BENZ,E53 AMG,0.0861489257696854
MERCEDES BENZ,E55 AMG,-0.0127210924995513
MERCEDES BENZ,E550,-0.1443305541062483
MERCEDES BENZ,E63,0.0540958931153733
MERCEDES BENZ,E63 AMG,0.1670993976467477
MERCEDES BENZ,EQA 250,0.1259734542010062
MERCEDES BENZ,EQA 260,0.1391076115485546
MERCEDES BENZ,EQA 350,0.1259734542010062
MERCEDES BENZ,EQA 350 4M,0.0666044028943295
MERCEDES BENZ,EQB 260,-0.3397129186602887
MERCEDES BENZ,EQB 350,0.1259734542010062
MERCEDES BENZ,EQB 350 4M,0.0458837270927758
MERCEDES BENZ,EQC 350,0.1259734542010062
MERCEDES BENZ,EQC 400,0.1259734542010062
MERCEDES BENZ,EQC 400 4M,-0.0070456930149822
MERCEDES BENZ,EQE,0.1259734542010062
MERCEDES BENZ,EQE 300,0.1259734542010062
MERCEDES BENZ,EQE 350,0.1571149250488804
MERCEDES BENZ,EQE 350 PLUS,0.1034128996851748
MERCEDES BENZ,EQE 350+,0.3063763608087076
MERCEDES BENZ,EQE 500,0.0583058305830607
MERCEDES BENZ,EQE 53 4M,0.0091704006362511
MERCEDES BENZ,EQG G580,0.1259734542010062
MERCEDES BENZ,EQS 450,0.0717532761924457
MERCEDES BENZ,EQS 450 PLUS,-0.2714555765595514
MERCEDES BENZ,EQS 450+,0.1113359821206853
MERCEDES BENZ,EQS 53 AMG,0.1259734542010062
MERCEDES BENZ,EQS 580,0.0648521505376353
MERCEDES BENZ,EQS 580 4M,0.0043099867065459
MERCEDES BENZ,EQV 300,0.1259734542010062
MERCEDES BENZ,FORTWO,0.1259734542010062
MERCEDES BENZ,G 300,0.1259734542010062
MERCEDES BENZ,G 500,0.1259734542010062
MERCEDES BENZ,G 55 AMG,0.1259734542010062
MERCEDES BENZ,G 550,0.3015623416133955
MERCEDES BENZ,G 63 AMG,0.1259734542010062
MERCEDES BENZ,G 800,0.1259734542010062
MERCEDES BENZ,G-CLASS,0.1326809027318939
MERCEDES BENZ,G270,0.1259734542010062
MERCEDES BENZ,G300 CDI,0.1259734542010062
MERCEDES BENZ,G320,-0.3483296179865993
MERCEDES BENZ,G500,0.1247977209379345
MERCEDES BENZ,G55,0.1259734542010062
MERCEDES BENZ,G55 AMG,0.1098379983348238
MERCEDES BENZ,G550,0.0776719852094839
MERCEDES BENZ,G580,0.1259734542010062
MERCEDES BENZ,G63,0.1259734542010062
MERCEDES BENZ,G63 AMG,0.0790863392535454
MERCEDES BENZ,G65 AMG,0.1907474614436128
MERCEDES BENZ,G650 MAYBACH,0.1259734542010062
