model_slug,year,trim_name,price_min_aed,price_max_aed,price_avg_aed,price_raw,currency,url,scraped_at,car_age,depreciated_value
toyota-rav-4,2016,VXR 4WD,124900,126000,125450,"AED 124,900 - 126,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2016/,2026-06-12T08:36:07Z,10,34938
toyota-rav-4,2017,EX 2WD,84900,86000,85450,"AED 84,900 - 86,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2017/,2026-06-12T08:36:09Z,9,27043
toyota-rav-4,2017,VX 2WD,99900,101000,100450,"AED 99,900 - 101,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2017/,2026-06-12T08:36:09Z,9,31790
toyota-rav-4,2017,GXR 4WD,114900,116000,115450,"AED 114,900 - 116,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2017/,2026-06-12T08:36:09Z,9,36537
toyota-rav-4,2017,VXR 4WD,124900,126000,125450,"AED 124,900 - 126,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2017/,2026-06-12T08:36:09Z,9,39702
toyota-rav-4,2018,EX 2WD,89900,90000,89950,"AED 89,900 - 90,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2018/,2026-06-12T08:36:11Z,8,32349
toyota-rav-4,2018,EXR 4WD,104900,105000,104950,"AED 104,900 - 105,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2018/,2026-06-12T08:36:11Z,8,37744
toyota-rav-4,2018,VX 2WD,112900,113000,112950,"AED 112,900 - 113,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2018/,2026-06-12T08:36:11Z,8,40621
toyota-rav-4,2018,VXR 4WD,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2018/,2026-06-12T08:36:11Z,8,46735
toyota-rav-4,2019,2.5 GX FWD,99000,99100,99050,"AED 99,000 - 99,100",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2019/,2026-06-12T08:36:12Z,7,40479
toyota-rav-4,2019,2.5 GXR AWD,119900,120000,119950,"AED 119,900 - 120,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2019/,2026-06-12T08:36:12Z,7,49021
toyota-rav-4,2019,2.5 ADV AWD,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2019/,2026-06-12T08:36:12Z,7,53107
toyota-rav-4,2019,2.5H VXR HEV,139900,140000,139950,"AED 139,900 - 140,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2019/,2026-06-12T08:36:12Z,7,57194
toyota-rav-4,2020,2.5L EX,89900,90000,89950,"AED 89,900 - 90,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2020/,2026-06-12T08:36:14Z,6,41773
toyota-rav-4,2020,2.5L EXR,102900,103000,102950,"AED 102,900 - 103,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2020/,2026-06-12T08:36:14Z,6,47810
toyota-rav-4,2020,2.5L Adventure,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2020/,2026-06-12T08:36:14Z,6,60349
toyota-rav-4,2020,2.5 Hybrid,139900,140000,139950,"AED 139,900 - 140,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2020/,2026-06-12T08:36:14Z,6,64993
toyota-rav-4,2021,2.5L EX,89900,90000,89950,"AED 89,900 - 90,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2021/,2026-06-12T08:36:16Z,5,47469
toyota-rav-4,2021,2.5L EXR,102900,103000,102950,"AED 102,900 - 103,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2021/,2026-06-12T08:36:16Z,5,54330
toyota-rav-4,2021,2.5L Adventure,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2021/,2026-06-12T08:36:16Z,5,68579
toyota-rav-4,2021,2.5 Hybrid,139900,140000,139950,"AED 139,900 - 140,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2021/,2026-06-12T08:36:16Z,5,73856
toyota-rav-4,2022,2.5L EX,89900,90000,89950,"AED 89,900 - 90,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2022/,2026-06-12T08:36:18Z,4,53943
toyota-rav-4,2022,2.5L EXR,102900,103000,102950,"AED 102,900 - 103,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2022/,2026-06-12T08:36:18Z,4,61739
toyota-rav-4,2022,2.5L Adventure,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2022/,2026-06-12T08:36:18Z,4,77930
toyota-rav-4,2022,2.5 Hybrid,139900,140000,139950,"AED 139,900 - 140,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2022/,2026-06-12T08:36:18Z,4,83927
toyota-rav-4,2023,2.5L I4 EX 2WD,99900,100000,99950,"AED 99,900 - 100,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2023/,2026-06-12T08:36:20Z,3,68113
toyota-rav-4,2023,2.5L I4 EXR 2WD,112900,113000,112950,"AED 112,900 - 113,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2023/,2026-06-12T08:36:20Z,3,76972
toyota-rav-4,2023,2.5H I4 EXR Hybrid 4WD,120900,121000,120950,"AED 120,900 - 121,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2023/,2026-06-12T08:36:20Z,3,82424
toyota-rav-4,2023,2.5L I4 VX 2WD,123900,124000,123950,"AED 123,900 - 124,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2023/,2026-06-12T08:36:20Z,3,84468
toyota-rav-4,2023,2.5L I4 Adventure 4WD,139900,140000,139950,"AED 139,900 - 140,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2023/,2026-06-12T08:36:20Z,3,95372
toyota-rav-4,2023,2.5H I4 VXR Hybrid 4WD,152900,153000,152950,"AED 152,900 - 153,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2023/,2026-06-12T08:36:20Z,3,104231
toyota-rav-4,2024,2.5L I4 EX 2WD,99900,100000,99950,"AED 99,900 - 100,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2024/,2026-06-12T08:36:22Z,2,77401
toyota-rav-4,2024,2.5L I4 EXR 2WD,112900,113000,112950,"AED 112,900 - 113,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2024/,2026-06-12T08:36:22Z,2,87468
toyota-rav-4,2024,2.5H I4 EXR Hybrid 4WD,120900,121000,120950,"AED 120,900 - 121,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2024/,2026-06-12T08:36:22Z,2,93664
toyota-rav-4,2024,2.5L I4 VX 2WD,123900,124000,123950,"AED 123,900 - 124,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2024/,2026-06-12T08:36:22Z,2,95987
toyota-rav-4,2024,2.5L I4 Adventure 4WD,139900,140000,139950,"AED 139,900 - 140,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2024/,2026-06-12T08:36:22Z,2,108377
toyota-rav-4,2024,2.5H I4 VXR Hybrid 4WD,152900,153000,152950,"AED 152,900 - 153,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2024/,2026-06-12T08:36:22Z,2,118444
toyota-rav-4,2025,2.5L I4 EX 2WD,99900,100000,99950,"AED 99,900 - 100,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2025/,2026-06-12T08:36:23Z,1,87956
toyota-rav-4,2025,2.5L I4 EXR 2WD,112900,113000,112950,"AED 112,900 - 113,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2025/,2026-06-12T08:36:23Z,1,99396
toyota-rav-4,2025,2.5H I4 EXR Hybrid 4WD,120900,121000,120950,"AED 120,900 - 121,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2025/,2026-06-12T08:36:23Z,1,106436
toyota-rav-4,2025,2.5L I4 VX 2WD,123900,124000,123950,"AED 123,900 - 124,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2025/,2026-06-12T08:36:23Z,1,109076
toyota-rav-4,2025,2.5L I4 Adventure 4WD,139900,140000,139950,"AED 139,900 - 140,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2025/,2026-06-12T08:36:23Z,1,123156
toyota-rav-4,2025,2.5H I4 VXR Hybrid 4WD,152900,153000,152950,"AED 152,900 - 153,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2025/,2026-06-12T08:36:23Z,1,134596
toyota-rav-4,2026,2.0 EX FWD,105900,106000,105950,"AED 105,900 - 106,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2026/,2026-06-12T08:36:25Z,0,105950
toyota-rav-4,2026,2.0 EXR FWD,113900,114000,113950,"AED 113,900 - 114,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2026/,2026-06-12T08:36:25Z,0,113950
toyota-rav-4,2026,2.5H HEV EX 2WD,114900,115000,114950,"AED 114,900 - 115,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2026/,2026-06-12T08:36:25Z,0,114950
toyota-rav-4,2026,2.5 HEV EXR AWD,122900,123000,122950,"AED 122,900 - 123,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2026/,2026-06-12T08:36:25Z,0,122950
toyota-rav-4,2026,2.5H Adventure AWD,142900,143000,142950,"AED 142,900 - 143,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2026/,2026-06-12T08:36:25Z,0,142950
toyota-rush,2021,EX,68500,69000,68750,"AED 68,500 - 69,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rush/2021/,2026-06-12T08:36:58Z,5,36282
toyota-rush,2021,GX,73000,74000,73500,"AED 73,000 - 74,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rush/2021/,2026-06-12T08:36:58Z,5,38788
toyota-rush,2022,EX,68500,69000,68750,"AED 68,500 - 69,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rush/2022/,2026-06-12T08:37:00Z,4,41229
toyota-rush,2022,GX,73000,74000,73500,"AED 73,000 - 74,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rush/2022/,2026-06-12T08:37:00Z,4,44078
toyota-rush,2023,EX,69900,70000,69950,"AED 69,900 - 70,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rush/2023/,2026-06-12T08:37:02Z,3,47669
toyota-rush,2023,GX,74900,75000,74950,"AED 74,900 - 75,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rush/2023/,2026-06-12T08:37:02Z,3,51076
toyota-sequoia,2009,2WD,149000,215000,182000,"AED 149,000 - 215,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2009/,2026-06-12T08:37:24Z,17,20715
toyota-sequoia,2009,4WD,159000,225000,192000,"AED 159,000 - 225,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2009/,2026-06-12T08:37:24Z,17,21853
toyota-sequoia,2010,2WD,149000,215000,182000,"AED 149,000 - 215,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2010/,2026-06-12T08:37:26Z,16,23539
toyota-sequoia,2010,4WD,159000,225000,192000,"AED 159,000 - 225,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2010/,2026-06-12T08:37:26Z,16,24833
toyota-sequoia,2011,2WD,149000,215000,182000,"AED 149,000 - 215,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2011/,2026-06-12T08:37:28Z,15,26749
toyota-sequoia,2011,4WD,159000,225000,192000,"AED 159,000 - 225,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2011/,2026-06-12T08:37:28Z,15,28219
toyota-sequoia,2012,2WD,149000,215000,182000,"AED 149,000 - 215,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2012/,2026-06-12T08:37:29Z,14,30397
toyota-sequoia,2012,4WD,159000,225000,192000,"AED 159,000 - 225,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2012/,2026-06-12T08:37:29Z,14,32067
toyota-sequoia,2013,Limited 4x4,193000,206000,199500,"AED 193,000 - 206,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2013/,2026-06-12T08:37:31Z,13,37863
toyota-sequoia,2014,Limited 4x4,193000,206000,199500,"AED 193,000 - 206,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2014/,2026-06-12T08:37:33Z,12,43026
toyota-sequoia,2015,EXR,149900,150000,149950,"AED 149,900 - 150,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2015/,2026-06-12T08:37:35Z,11,36750
toyota-sequoia,2015,GXR,169000,170000,169500,"AED 169,000 - 170,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2015/,2026-06-12T08:37:35Z,11,41541
toyota-sequoia,2015,VXR,194900,195000,194950,"AED 194,900 - 195,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2015/,2026-06-12T08:37:35Z,11,47779
toyota-sequoia,2016,EXR,149900,150000,149950,"AED 149,900 - 150,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2016/,2026-06-12T08:37:37Z,10,41761
toyota-sequoia,2016,GXR,169000,170000,169500,"AED 169,000 - 170,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2016/,2026-06-12T08:37:37Z,10,47206
toyota-sequoia,2016,VXR,194900,195000,194950,"AED 194,900 - 195,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-sequoia/2016/,2026-06-12T08:37:37Z,10,54294
toyota-supra,2021,2.0T GR,179900,180000,179950,"AED 179,900 - 180,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2021/,2026-06-12T08:38:20Z,5,106259
toyota-supra,2021,3.0T GR,199000,200000,199500,"AED 199,000 - 200,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2021/,2026-06-12T08:38:20Z,5,117803
toyota-supra,2021,3.0T GR Blue Edition,204900,205000,204950,"AED 204,900 - 205,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2021/,2026-06-12T08:38:20Z,5,121021
toyota-supra,2022,2.0T GR,179900,180000,179950,"AED 179,900 - 180,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2022/,2026-06-12T08:38:21Z,4,118065
toyota-supra,2022,3.0T GR,199000,200000,199500,"AED 199,000 - 200,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2022/,2026-06-12T08:38:21Z,4,130892
toyota-supra,2022,3.0T GR Blue Edition,204900,205000,204950,"AED 204,900 - 205,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2022/,2026-06-12T08:38:21Z,4,134468
toyota-supra,2023,2.0T GR,179900,180000,179950,"AED 179,900 - 180,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2023/,2026-06-12T08:38:23Z,3,131184
toyota-supra,2023,3.0T GR auto,207000,213000,210000,"AED 207,000 - 213,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2023/,2026-06-12T08:38:23Z,3,153090
toyota-supra,2023,3.0T GR manual,207900,213000,210450,"AED 207,900 - 213,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2023/,2026-06-12T08:38:23Z,3,153418
toyota-supra,2024,3.0TC V6 GR RWD auto,216000,218000,217000,"AED 216,000 - 218,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2024/,2026-06-12T08:38:25Z,2,175770
toyota-supra,2024,3.0T GR RWD manual,216000,218000,217000,"AED 216,000 - 218,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2024/,2026-06-12T08:38:25Z,2,175770
toyota-supra,2025,3.0TC V6 GR RWD auto,216000,218000,217000,"AED 216,000 - 218,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2025/,2026-06-12T08:38:27Z,1,195300
toyota-supra,2025,3.0T GR RWD manual,216000,218000,217000,"AED 216,000 - 218,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2025/,2026-06-12T08:38:27Z,1,195300
toyota-supra,2026,3.0TC V6 GR RWD auto,238900,259900,249400,"AED 238,900 - 259,900",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-supra/2026/,2026-06-12T08:38:29Z,0,249400
toyota-urban-cruiser,2023,1.5 I4 GL,76900,77000,76950,"AED 76,900 - 77,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2023/,2026-06-12T08:39:02Z,3,48945
toyota-urban-cruiser,2023,1.5 I4 GLX,82900,83000,82950,"AED 82,900 - 83,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2023/,2026-06-12T08:39:02Z,3,52761
toyota-urban-cruiser,2024,1.5 I4 GL,76900,77000,76950,"AED 76,900 - 77,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2024/,2026-06-12T08:39:04Z,2,56912
toyota-urban-cruiser,2024,1.5 I4 GLX,82900,83000,82950,"AED 82,900 - 83,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2024/,2026-06-12T08:39:04Z,2,61350
toyota-urban-cruiser,2025,1.5 I4 GL FWD,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2025/,2026-06-12T08:39:06Z,1,68757
toyota-urban-cruiser,2025,1.5 I4 GLX FWD,85900,86000,85950,"AED 85,900 - 86,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2025/,2026-06-12T08:39:06Z,1,73917
toyota-urban-cruiser,2026,1.5 I4 GL FWD,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2026/,2026-06-12T08:39:08Z,0,79950
toyota-urban-cruiser,2026,1.5 I4 GLX FWD,85900,86000,85950,"AED 85,900 - 86,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-urban-cruiser/2026/,2026-06-12T08:39:08Z,0,85950
toyota-veloz,2023,1.5 I4 GX,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-veloz/2023/,2026-06-12T08:39:42Z,3,52647
toyota-veloz,2024,1.5 I4 GX,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-veloz/2024/,2026-06-12T08:39:43Z,2,60514
toyota-veloz,2025,1.5 I4 GX FWD,80900,81000,80950,"AED 80,900 - 81,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-veloz/2025/,2026-06-12T08:39:45Z,1,70426
toyota-veloz,2026,1.5 I4 GX FWD,80900,81000,80950,"AED 80,900 - 81,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-veloz/2026/,2026-06-12T08:39:47Z,0,80950
toyota-yaris,2015,1.3 S,51000,52000,51500,"AED 51,000 - 52,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2015/,2026-06-12T08:40:57Z,11,14292
toyota-yaris,2015,1.5L SE,54900,55500,55200,"AED 54,900 - 55,500",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2015/,2026-06-12T08:40:57Z,11,15319
toyota-yaris,2015,1.5L SE Plus,57500,58000,57750,"AED 57,500 - 58,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2015/,2026-06-12T08:40:57Z,11,16027
toyota-yaris,2016,1.3 S,51000,52000,51500,"AED 51,000 - 52,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2016/,2026-06-12T08:40:58Z,10,16059
toyota-yaris,2016,1.5L SE,54900,55500,55200,"AED 54,900 - 55,500",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2016/,2026-06-12T08:40:58Z,10,17212
toyota-yaris,2016,1.5L SE Plus,57500,58000,57750,"AED 57,500 - 58,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2016/,2026-06-12T08:40:58Z,10,18007
toyota-yaris,2017,1.3 SE,53900,54000,53950,"AED 53,900 - 54,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2017/,2026-06-12T08:41:00Z,9,18902
toyota-yaris,2017,1.5L SE Plus,61900,62000,61950,"AED 61,900 - 62,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2017/,2026-06-12T08:41:00Z,9,21705
toyota-yaris,2018,1.3 SE,58700,59000,58850,"AED 58,700 - 59,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2018/,2026-06-12T08:41:02Z,8,23167
toyota-yaris,2018,1.5L SE Plus,68200,69000,68600,"AED 68,200 - 69,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2018/,2026-06-12T08:41:02Z,8,27005
toyota-yaris,2019,SE,58700,59000,58850,"AED 58,700 - 59,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2019/,2026-06-12T08:41:04Z,7,26030
toyota-yaris,2019,SE Plus,68500,69000,68750,"AED 68,500 - 69,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2019/,2026-06-12T08:41:04Z,7,30409
toyota-yaris,2020,SE,58700,59000,58850,"AED 58,700 - 59,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2020/,2026-06-12T08:41:06Z,6,29247
toyota-yaris,2020,SE Plus,68500,69000,68750,"AED 68,500 - 69,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris/2020/,2026-06-12T08:41:06Z,6,34167
toyota-yaris-sedan,2014,1.3L S,48500,49000,48750,"AED 48,500 - 49,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2014/,2026-06-12T08:41:41Z,12,12041
toyota-yaris-sedan,2014,1.3L SE,51900,52000,51950,"AED 51,900 - 52,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2014/,2026-06-12T08:41:41Z,12,12831
toyota-yaris-sedan,2014,1.5L SE,53500,54000,53750,"AED 53,500 - 54,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2014/,2026-06-12T08:41:41Z,12,13276
toyota-yaris-sedan,2014,1.5L Sport,56900,57000,56950,"AED 56,900 - 57,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2014/,2026-06-12T08:41:41Z,12,14066
toyota-yaris-sedan,2014,1.5L SE,57900,58000,57950,"AED 57,900 - 58,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2014/,2026-06-12T08:41:41Z,12,14313
toyota-yaris-sedan,2015,1.3L S,48500,49000,48750,"AED 48,500 - 49,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2015/,2026-06-12T08:41:43Z,11,13529
toyota-yaris-sedan,2015,1.3L SE,51900,52000,51950,"AED 51,900 - 52,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2015/,2026-06-12T08:41:43Z,11,14417
toyota-yaris-sedan,2015,1.5L SE,53500,54000,53750,"AED 53,500 - 54,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2015/,2026-06-12T08:41:43Z,11,14917
toyota-yaris-sedan,2015,1.5L Sport,56900,57000,56950,"AED 56,900 - 57,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2015/,2026-06-12T08:41:43Z,11,15805
toyota-yaris-sedan,2015,1.5L SE,57900,58000,57950,"AED 57,900 - 58,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2015/,2026-06-12T08:41:43Z,11,16082
toyota-yaris-sedan,2016,1.5L SE,53900,54000,53950,"AED 53,900 - 54,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2016/,2026-06-12T08:41:45Z,10,16823
toyota-yaris-sedan,2016,1.5L Sport,57000,58500,57750,"AED 58,500 - 57,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2016/,2026-06-12T08:41:45Z,10,18007
toyota-yaris-sedan,2016,1.5L SE,58000,59500,58750,"AED 59,500 - 58,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2016/,2026-06-12T08:41:45Z,10,18319
toyota-yaris-sedan,2017,1.5L SE,58695,59000,58848,"AED 58,695 - 59,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2017/,2026-06-12T08:41:47Z,9,20618
toyota-yaris-sedan,2017,1.5L SE,66045,67000,66522,"AED 66,045 - 67,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2017/,2026-06-12T08:41:47Z,9,23306
toyota-yaris-sedan,2019,1.5L CVT,59900,60000,59950,"AED 59,900 - 60,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2019/,2026-06-12T08:41:50Z,7,26517
toyota-yaris-sedan,2020,1.5L CVT,59900,60000,59950,"AED 59,900 - 60,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2020/,2026-06-12T08:41:52Z,6,29794
toyota-yaris-sedan,2021,1.5L CVT,59900,60000,59950,"AED 59,900 - 60,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2021/,2026-06-12T08:41:54Z,5,33476
toyota-yaris-sedan,2022,1.5L CVT,59900,60000,59950,"AED 59,900 - 60,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2022/,2026-06-12T08:41:56Z,4,37614
toyota-yaris-sedan,2023,1.5L I4 E FWD,63900,64000,63950,"AED 63,900 - 64,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2023/,2026-06-12T08:41:58Z,3,45083
toyota-yaris-sedan,2023,1.5 I4 G FWD,73900,74000,73950,"AED 73,900 - 74,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2023/,2026-06-12T08:41:58Z,3,52132
toyota-yaris-sedan,2025,1.5L I4 E FWD,63900,64000,63950,"AED 63,900 - 64,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2025/,2026-06-12T08:42:01Z,1,56916
toyota-yaris-sedan,2025,1.5 I4 G FWD,73900,74000,73950,"AED 73,900 - 74,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2025/,2026-06-12T08:42:01Z,1,65816
toyota-yaris-sedan,2026,E,64900,65000,64950,"AED 64,900 - 65,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-yaris-sedan/2026/,2026-06-12T08:42:03Z,0,64950
