model_slug,model_name,year,trim_name,price_aed,url,scraped_at
toyota-land-cruiser,Toyota Land Cruiser,2021,2021 GMC Yukon,193900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2021/,2026-06-11T12:49:15Z
toyota-land-cruiser,Toyota Land Cruiser,2021,2021 Nissan Patrol,199900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2021/,2026-06-11T12:49:15Z
toyota-land-cruiser,Toyota Land Cruiser,2021,2021 Ford Expedition,173250,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2021/,2026-06-11T12:49:15Z
toyota-land-cruiser,Toyota Land Cruiser,2022,Original Starting Price,229900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,4.0 V6 EXR,229900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,4.0 V6 GXR,259900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,4.0 V6 VXR,289900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,3.5T V6 EXR,297900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,3.5T V6 GXR,319900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,3.5T V6 VXR,354900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,2022 Nissan Patrol,199900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,2022 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2022,2022 GMC Yukon,197000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2022/,2026-06-11T12:49:17Z
toyota-land-cruiser,Toyota Land Cruiser,2023,Original Starting Price,238900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,4.0 V6 EXR 4WD,238900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,4.0 V6 GXR 4WD,269900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,3.5TC V6 EXR 4WD,307900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,3.5TC V6 Black Edition 4WD,307900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,4.0 V6 VXR 4WD,308900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,3.5TC V6 GXR 4WD,329900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,3.5TC V6 VXR 4WD,377900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,2023 Nissan Patrol,210000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,2023 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2023,2023 GMC Yukon,197000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2023/,2026-06-11T12:49:19Z
toyota-land-cruiser,Toyota Land Cruiser,2024,Original Starting Price,238900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,4.0 V6 EXR 4WD,238900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,4.0 V6 GXR 4WD,269900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,3.5TC V6 EXR 4WD,307900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,3.5TC V6 Black Edition 4WD,307900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,4.0 V6 VXR 4WD,308900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,3.5TC V6 GXR 4WD,329900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,3.5TC V6 VXR 4WD,377900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,2024 Nissan Patrol,210000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,2024 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2024,2024 GMC Yukon,300000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2024/,2026-06-11T12:49:21Z
toyota-land-cruiser,Toyota Land Cruiser,2025,Starting at,238900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,4.0 V6 EXR 4WD,238900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,4.0 V6 GXR 4WD,269900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,3.5TC V6 EXR 4WD,307900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,3.5TC V6 Black Edition 4WD,307900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,4.0 V6 VXR 4WD,308900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,3.5TC V6 GXR 4WD,329900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,3.5TC V6 VXR 4WD,377900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,3.5TC V6 VXR Hybrid 4WD,389900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,3.5TC V6 GR-S Hybrid 4WD,409900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,2025 Nissan Patrol,239900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,2025 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2025,2025 GMC Yukon,320000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2025/,2026-06-11T12:49:23Z
toyota-land-cruiser,Toyota Land Cruiser,2026,Starting at,239900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,4.0 V6 EXR 4WD,239900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,4.0 V6 GXR 4WD,274900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,3.5TC V6 Black Edition 4WD,307900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,4.0 V6 VXR 4WD,316900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,3.5TC V6 GXR 4WD,335900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,3.5TC V6 VXR 4WD,379900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,3.5TC V6 VXR Hybrid 4WD,389900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,3.5TC V6 GR-S Hybrid 4WD,409900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,2025 Nissan Patrol,239900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,2025 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser,Toyota Land Cruiser,2026,2025 GMC Yukon,320000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser/2026/,2026-06-11T12:49:24Z
toyota-land-cruiser-70,Land Cruiser 70,2010,2010 Jeep Wrangler,89000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2010/,2026-06-11T12:49:26Z
toyota-land-cruiser-70,Land Cruiser 70,2010,2010 Land Rover Defender,125000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2010/,2026-06-11T12:49:26Z
toyota-land-cruiser-70,Land Cruiser 70,2010,2010 Nissan Xterra,102000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2010/,2026-06-11T12:49:26Z
toyota-land-cruiser-70,Land Cruiser 70,2011,Original Starting Price,117400,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2011/,2026-06-11T12:49:28Z
toyota-land-cruiser-70,Land Cruiser 70,2011,3-door 7-seater,117400,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2011/,2026-06-11T12:49:28Z
toyota-land-cruiser-70,Land Cruiser 70,2011,3-door 5 seater,120250,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2011/,2026-06-11T12:49:28Z
toyota-land-cruiser-70,Land Cruiser 70,2011,5-door 10 seater,125900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2011/,2026-06-11T12:49:28Z
toyota-land-cruiser-70,Land Cruiser 70,2011,2011 Jeep Wrangler,89000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2011/,2026-06-11T12:49:28Z
toyota-land-cruiser-70,Land Cruiser 70,2011,2011 Land Rover Defender,125000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2011/,2026-06-11T12:49:28Z
toyota-land-cruiser-70,Land Cruiser 70,2011,2011 Nissan Xterra,102000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2011/,2026-06-11T12:49:28Z
toyota-land-cruiser-70,Land Cruiser 70,2012,2012 Land Rover Defender,125000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2012/,2026-06-11T12:49:30Z
toyota-land-cruiser-70,Land Cruiser 70,2012,2012 Nissan Xterra,102000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2012/,2026-06-11T12:49:30Z
toyota-land-cruiser-70,Land Cruiser 70,2012,2012 Jeep Wrangler,110000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2012/,2026-06-11T12:49:30Z
toyota-land-cruiser-70,Land Cruiser 70,2013,2013 Land Rover Defender,125000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2013/,2026-06-11T12:49:32Z
toyota-land-cruiser-70,Land Cruiser 70,2013,2013 Nissan Xterra,102000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2013/,2026-06-11T12:49:32Z
toyota-land-cruiser-70,Land Cruiser 70,2013,2013 Jeep Wrangler,110000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2013/,2026-06-11T12:49:32Z
toyota-land-cruiser-70,Land Cruiser 70,2014,2014 Land Rover Defender,125000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2014/,2026-06-11T12:49:34Z
toyota-land-cruiser-70,Land Cruiser 70,2014,2014 Nissan Xterra,102000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2014/,2026-06-11T12:49:34Z
toyota-land-cruiser-70,Land Cruiser 70,2014,2014 Jeep Wrangler,110000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2014/,2026-06-11T12:49:34Z
toyota-land-cruiser-70,Land Cruiser 70,2015,Original Starting Price,135000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2015/,2026-06-11T12:49:36Z
toyota-land-cruiser-70,Land Cruiser 70,2015,3-door,135000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2015/,2026-06-11T12:49:36Z
toyota-land-cruiser-70,Land Cruiser 70,2015,2015 Jeep Wrangler,119900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2015/,2026-06-11T12:49:36Z
toyota-land-cruiser-70,Land Cruiser 70,2015,2015 Nissan Xterra,98000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2015/,2026-06-11T12:49:36Z
toyota-land-cruiser-70,Land Cruiser 70,2015,2015 Land Rover Defender,170000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2015/,2026-06-11T12:49:36Z
toyota-land-cruiser-70,Land Cruiser 70,2016,Original Starting Price,135000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2016/,2026-06-11T12:49:38Z
toyota-land-cruiser-70,Land Cruiser 70,2016,3-door,135000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2016/,2026-06-11T12:49:38Z
toyota-land-cruiser-70,Land Cruiser 70,2016,2016 Jeep Wrangler,90000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2016/,2026-06-11T12:49:38Z
toyota-land-cruiser-70,Land Cruiser 70,2016,2016 Land Rover Defender,170000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2016/,2026-06-11T12:49:38Z
toyota-land-cruiser-70,Land Cruiser 70,2016,2025 Nissan Xterra,104000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2016/,2026-06-11T12:49:38Z
toyota-land-cruiser-70,Land Cruiser 70,2021,Original Starting Price,150700,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2021/,2026-06-11T12:49:44Z
toyota-land-cruiser-70,Land Cruiser 70,2021,3-door,150700,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2021/,2026-06-11T12:49:44Z
toyota-land-cruiser-70,Land Cruiser 70,2021,LC70 Overlander 5-door,190000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2021/,2026-06-11T12:49:44Z
toyota-land-cruiser-70,Land Cruiser 70,2021,2021 Jeep Wrangler,144900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2021/,2026-06-11T12:49:44Z
toyota-land-cruiser-70,Land Cruiser 70,2021,2021 Nissan Xterra,99900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2021/,2026-06-11T12:49:44Z
toyota-land-cruiser-70,Land Cruiser 70,2021,2021 Land Rover Defender 110,210000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2021/,2026-06-11T12:49:44Z
toyota-land-cruiser-70,Land Cruiser 70,2022,Original Starting Price,150700,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2022/,2026-06-11T12:49:46Z
toyota-land-cruiser-70,Land Cruiser 70,2022,3-door,150700,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2022/,2026-06-11T12:49:46Z
toyota-land-cruiser-70,Land Cruiser 70,2022,LC70 Overlander 5-door,190000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2022/,2026-06-11T12:49:46Z
toyota-land-cruiser-70,Land Cruiser 70,2022,2022 Nissan Xterra,99900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2022/,2026-06-11T12:49:46Z
toyota-land-cruiser-70,Land Cruiser 70,2022,2022 Jeep Wrangler,144900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2022/,2026-06-11T12:49:46Z
toyota-land-cruiser-70,Land Cruiser 70,2022,2022 Land Rover Defender 110,240000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2022/,2026-06-11T12:49:46Z
toyota-land-cruiser-70,Land Cruiser 70,2023,Original Starting Price,150700,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2023/,2026-06-11T12:49:48Z
toyota-land-cruiser-70,Land Cruiser 70,2023,3-door,150700,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2023/,2026-06-11T12:49:48Z
toyota-land-cruiser-70,Land Cruiser 70,2023,LC70 Overlander 5-door,190000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2023/,2026-06-11T12:49:48Z
toyota-land-cruiser-70,Land Cruiser 70,2023,2023 Nissan Xterra,104000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2023/,2026-06-11T12:49:48Z
toyota-land-cruiser-70,Land Cruiser 70,2023,2023 Jeep Wrangler,144900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2023/,2026-06-11T12:49:48Z
toyota-land-cruiser-70,Land Cruiser 70,2023,2023 Land Rover Defender 110,232785,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2023/,2026-06-11T12:49:48Z
toyota-land-cruiser-70,Land Cruiser 70,2024,Original Starting Price,169900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2024/,2026-06-11T12:49:50Z
toyota-land-cruiser-70,Land Cruiser 70,2024,4.0L V6 3-door 4WD,169900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2024/,2026-06-11T12:49:50Z
toyota-land-cruiser-70,Land Cruiser 70,2024,4.0L V6 5-door 4WD,179900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2024/,2026-06-11T12:49:50Z
toyota-land-cruiser-70,Land Cruiser 70,2024,2024 Nissan Xterra,104000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2024/,2026-06-11T12:49:50Z
toyota-land-cruiser-70,Land Cruiser 70,2024,2024 Jeep Wrangler,207900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2024/,2026-06-11T12:49:50Z
toyota-land-cruiser-70,Land Cruiser 70,2024,2024 Land Rover Defender 110,232785,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2024/,2026-06-11T12:49:50Z
toyota-land-cruiser-70,Land Cruiser 70,2025,Starting at,172900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2025/,2026-06-11T12:49:52Z
toyota-land-cruiser-70,Land Cruiser 70,2025,4.0L V6 3-door 4WD,172900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2025/,2026-06-11T12:49:52Z
toyota-land-cruiser-70,Land Cruiser 70,2025,4.0L V6 5-door 4WD,182900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2025/,2026-06-11T12:49:52Z
toyota-land-cruiser-70,Land Cruiser 70,2025,2025 Nissan Xterra,104000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2025/,2026-06-11T12:49:52Z
toyota-land-cruiser-70,Land Cruiser 70,2025,2025 Jeep Wrangler,195900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2025/,2026-06-11T12:49:52Z
toyota-land-cruiser-70,Land Cruiser 70,2025,2025 Land Rover Defender 110,232785,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2025/,2026-06-11T12:49:52Z
toyota-land-cruiser-70,Land Cruiser 70,2026,Starting at,177900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2026/,2026-06-11T12:49:54Z
toyota-land-cruiser-70,Land Cruiser 70,2026,4.0L V6 3-door 4WD,177900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2026/,2026-06-11T12:49:54Z
toyota-land-cruiser-70,Land Cruiser 70,2026,4.0L V6 5-door 4WD,187900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2026/,2026-06-11T12:49:54Z
toyota-land-cruiser-70,Land Cruiser 70,2026,2025 Nissan Xterra,104000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2026/,2026-06-11T12:49:54Z
toyota-land-cruiser-70,Land Cruiser 70,2026,2025 Jeep Wrangler,195900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2026/,2026-06-11T12:49:54Z
toyota-land-cruiser-70,Land Cruiser 70,2026,2025 Land Rover Defender 110,232785,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-70/2026/,2026-06-11T12:49:54Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2022,Original Starting Price,397900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2022/,2026-06-11T12:50:09Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2022,2022 Toyota Land Cruiser GR Sport,397900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2022/,2026-06-11T12:50:09Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2022,2022 Nissan Patrol Nismo,385000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2022/,2026-06-11T12:50:09Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2022,2022 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2022/,2026-06-11T12:50:09Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2022,2022 GMC Yukon,197000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2022/,2026-06-11T12:50:09Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2023,Original Starting Price,412900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2023/,2026-06-11T12:50:10Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2023,3.5TC V6 GR 4WD,412900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2023/,2026-06-11T12:50:10Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2023,2023 Nissan Patrol Nismo,395000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2023/,2026-06-11T12:50:10Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2023,2023 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2023/,2026-06-11T12:50:10Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2023,2023 GMC Yukon,197000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2023/,2026-06-11T12:50:10Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2024,Original Starting Price,412900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2024/,2026-06-11T12:50:12Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2024,3.5TC V6 GR 4WD,412900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2024/,2026-06-11T12:50:12Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2024,2024 Nissan Patrol Nismo,398500,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2024/,2026-06-11T12:50:12Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2024,2024 Ford Expedition,273945,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2024/,2026-06-11T12:50:12Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2024,2024 GMC Yukon,300000,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2024/,2026-06-11T12:50:12Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2025,Starting at,399900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2025/,2026-06-11T12:50:14Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2025,3.5TC V6 GR 4WD,399900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2025/,2026-06-11T12:50:14Z
toyota-land-cruiser-gr-sport,Land Cruiser GR Sport,2025,3.5TC+E V6 GR 4WD,409900,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-gr-sport/2025/,2026-06-11T12:50:14Z
